ID,ShowItemsByDropTag,ShowItemsByItemTag,DropTip,DescKey,DescTagKey,MainDropMax,IsMergeShow
310228,,,,,,1,false
3102281,,,,,,1,false
310301,,,,,,1,false
3103011,,,,,,1,false
310302,,,,,,1,false
3103021,,,,,,1,false
310303,,,,,,1,false
3103031,,,,,,1,false
310304,,,,,,1,false
3103041,,,,,,1,false
310305,,,,,,1,false
3103051,,,,,,1,false
310306,,,,,,1,false
3103061,,,,,,1,false
310307,,,,,,1,false
3103071,,,,,,1,false
310308,,,,,,1,false
3103081,,,,,,1,false
310309,,,,,,1,false
3103091,,,,,,1,false
310310,,,,,,1,false
3103101,,,,,,1,false
310311,,,,,,1,false
3103111,,,,,,1,false
310312,,,,,,1,false
3103121,,,,,,1,false
310313,,,,,,1,false
3103131,,,,,,1,false
310314,,,,,,1,false
3103141,,,,,,1,false
310315,,,,,,1,false
3103151,,,,,,1,false
310316,,,,,,1,false
3103161,,,,,,1,false
310317,,,,,,1,false
3103171,,,,,,1,false
310318,,,,,,1,false
3103181,,,,,,1,false
310319,,,,,,1,false
3103191,,,,,,1,false
310320,,,,,,1,false
3103201,,,,,,1,false
310321,,,,,,1,false
3103211,,,,,,1,false
310322,,,,,,1,false
3103221,,,,,,1,false
310323,,,,,,1,false
3103231,,,,,,1,false
310324,,,,,,1,false
3103241,,,,,,1,false
310401,,,,,,1,false
3104011,,,,,,1,false
310402,,,,,,1,false
3104021,,,,,,1,false
310403,,,,,,1,false
3104031,,,,,,1,false
310404,,,,,,1,false
3104041,,,,,,1,false
310405,,,,,,1,false
3104051,,,,,,1,false
310406,,,,,,1,false
3104061,,,,,,1,false
310407,,,,,,1,false
3104071,,,,,,1,false
310408,,,,,,1,false
3104081,,,,,,1,false
310409,,,,,,1,false
3104091,,,,,,1,false
310410,,,,,,1,false
3104101,,,,,,1,false
310411,,,,,,1,false
3104111,,,,,,1,false
310412,,,,,,1,false
3104121,,,,,,1,false
310413,,,,,,1,false
3104131,,,,,,1,false
310414,,,,,,1,false
3104141,,,,,,1,false
310415,,,,,,1,false
3104151,,,,,,1,false
310416,,,,,,1,false
3104161,,,,,,1,false
310417,,,,,,1,false
3104171,,,,,,1,false
310418,,,,,,1,false
3104181,,,,,,1,false
310419,,,,,,1,false
3104191,,,,,,1,false
310420,,,,,,1,false
3104201,,,,,,1,false
310421,,,,,,1,false
3104211,,,,,,1,false
310422,,,,,,1,false
3104221,,,,,,1,false
310501,,,,,,1,false
3105011,,,,,,1,false
310502,,,,,,1,false
3105021,,,,,,1,false
310503,,,,,,1,false
3105031,,,,,,1,false
310504,,,,,,1,false
3105041,,,,,,1,false
310505,,,,,,1,false
3105051,,,,,,1,false
310506,,,,,,1,false
3105061,,,,,,1,false
310507,,,,,,1,false
3105071,,,,,,1,false
310508,,,,,,1,false
3105081,,,,,,1,false
310509,,,,,,1,false
3105091,,,,,,1,false
310510,,,,,,1,false
3105101,,,,,,1,false
310511,,,,,,1,false
3105111,,,,,,1,false
310512,,,,,,1,false
3105121,,,,,,1,false
310513,,,,,,1,false
3105131,,,,,,1,false
310514,,,,,,1,false
3105141,,,,,,1,false
310515,,,,,,1,false
3105151,,,,,,1,false
310516,,,,,,1,false
3105161,,,,,,1,false
310517,,,,,,1,false
3105171,,,,,,1,false
310518,,,,,,1,false
3105181,,,,,,1,false
310519,,,,,,1,false
3105191,,,,,,1,false
310520,,,,,,1,false
3105201,,,,,,1,false
310521,,,,,,1,false
3105211,,,,,,1,false
310522,,,,,,1,false
3105221,,,,,,1,false
310523,,,,,,1,false
3105231,,,,,,1,false
310524,,,,,,1,false
3105241,,,,,,1,false
3201011,,,,,,1,false
3201021,,,,,,1,false
3201031,,,,,,1,false
3201041,,,,,,1,false
3201051,,,,,,1,false
3201061,,,,,,1,false
3201071,,,,,,1,false
3201081,,,,,,1,false
3201091,,,,,,1,false
3201101,,,,,,1,false
3201111,,,,,,1,false
3201121,,,,,,1,false
3201131,,,,,,1,false
3201141,,,,,,1,false
3201151,,,,,,1,false
3201161,,,,,,1,false
3201171,,,,,,1,false
3201181,,,,,,1,false
3201191,,,,,,1,false
3201201,,,,,,1,false
3201211,,,,,,1,false
3201221,,,,,,1,false
3201901,,,,,,1,false
3201911,,,,,,1,false
3201231,,,,,,1,false
3201241,,,,,,1,false
3201251,,,,,,1,false
3201261,,,,,,1,false
3201271,,,,,,1,false
3201281,,,,,,1,false
3201291,,,,,,1,false
3201301,,,,,,1,false
3201311,,,,,,1,false
3201321,,,,,,1,false
3201331,,,,,,1,false
3201341,,,,,,1,false
3201351,,,,,,1,false
3201361,,,,,,1,false
3201371,,,,,,1,false
3201381,,,,,,1,false
410001,,,T_DropMain_ShowRateGroup_999001_36,,,,
410002,,,T_DropMain_ShowRateName_909003_3,,,,
410003,,,T_DropMain_ShowRateGroup_999001_38,,,,
410004,,,T_DropManager_DropTip_410004,,,,
410005,,,T_DropMain_ShowRateGroup_999001_38,,,,
410006,,,T_DropManager_DropTip_410006,,,,
410007,,,T_DropManager_DropTip_410007,,,,
410008,,,T_DropManager_DropTip_410004,,,,
410009,,,T_DropMain_ShowRateGroup_999001_36,,,,
410010,,,T_DropMain_ShowRateGroup_999001_38,,,,
410011,,,T_DropManager_DropTip_410011,,,,
410012,,,T_DropMain_ShowRateName_909003_3,,,,
410013,,,T_DropManager_DropTip_410007,,,,
410014,,,T_DropManager_DropTip_410011,,,,
410015,,,T_DropManager_DropTip_410007,,,,
410016,,,T_DropMain_ShowRateGroup_999001_36,,,,
410017,,,T_DropManager_DropTip_410011,,,,
410018,,,T_DropMain_ShowRateGroup_999001_38,,,,
410019,,,T_DropManager_DropTip_410007,,,,
410020,,,T_DropManager_DropTip_410011,,,,
410021,,,T_DropManager_DropTip_410021,,,,
410022,,,T_DropMain_ShowRateGroup_999001_36,,,,
410023,,,T_DropManager_DropTip_410011,,,,
410024,,,T_DropManager_DropTip_410021,,,,
410025,,,T_DropManager_DropTip_410007,,,,
410026,,,T_DropManager_DropTip_410011,,,,
410027,,,T_DropManager_DropTip_410007,,,,
410028,,,T_DropMain_ShowRateGroup_999001_36,,,,
410029,,,T_DropManager_DropTip_410011,,,,
410030,,,T_DropMain_ShowRateGroup_999001_38,,,,
410031,,,T_DropManager_DropTip_410007,,,,
410032,,,T_DropManager_DropTip_410011,,,,
410033,,,T_DropManager_DropTip_410007,,,,
410034,,,T_DropMain_ShowRateGroup_999001_36,,,,
410035,,,T_DropManager_DropTip_410011,,,,
410036,,,T_DropMain_ShowRateName_909003_3,,,,
410037,,,T_DropManager_DropTip_410007,,,,
410038,,,T_DropManager_DropTip_410011,,,,
410039,,,T_DropManager_DropTip_410007,,,,
410040,,,T_DropMain_ShowRateGroup_999001_36,,,,
410041,,,T_DropManager_DropTip_410011,,,,
410042,,,T_DropMain_ShowRateGroup_999001_38,,,,
410043,,,T_DropManager_DropTip_410007,,,,
410044,,,T_DropManager_DropTip_410011,,,,
410045,,,T_DropManager_DropTip_410007,,,,
410046,,,T_DropMain_ShowRateName_909003_3,,,,
410047,,,T_DropManager_DropTip_410007,,,,
410048,,,T_DropManager_DropTip_410011,,,,
410049,,,T_DropManager_DropTip_410007,,,,
410050,,,T_DropMain_ShowRateGroup_999001_36,,,,
410051,,,T_DropManager_DropTip_410011,,,,
410052,,,T_DropMain_ShowRateGroup_999001_38,,,,
410053,,,T_DropManager_DropTip_410007,,,,
410054,,,T_DropManager_DropTip_410011,,,,
410055,,,T_DropManager_DropTip_410007,,,,
410056,,,T_DropMain_ShowRateName_909003_3,,,,
410057,,,T_DropManager_DropTip_410007,,,,
410058,,,T_DropManager_DropTip_410011,,,,
410059,,,T_DropManager_DropTip_410007,,,,
410060,,,T_DropMain_ShowRateGroup_999001_36,,,,
410061,,,T_DropManager_DropTip_410011,,,,
410062,,,T_DropMain_ShowRateGroup_999001_38,,,,
410063,,,T_DropManager_DropTip_410007,,,,
410064,,,T_DropManager_DropTip_410011,,,,
410065,,,T_DropManager_DropTip_410007,,,,
410066,,,T_DropMain_ShowRateName_909003_3,,,,
410067,,,T_DropManager_DropTip_410007,,,,
410068,,,T_DropManager_DropTip_410011,,,,
410069,,,T_DropManager_DropTip_410007,,,,
410070,,,T_DropMain_ShowRateGroup_999001_36,,,,
410071,,,T_DropManager_DropTip_410011,,,,
410072,,,T_DropMain_ShowRateGroup_999001_38,,,,
410073,,,T_DropManager_DropTip_410007,,,,
410074,,,T_DropManager_DropTip_410011,,,,
410075,,,T_DropManager_DropTip_410007,,,,
410076,,,T_DropMain_ShowRateName_909003_3,,,,
410077,,,T_DropManager_DropTip_410007,,,,
410078,,,T_DropManager_DropTip_410011,,,,
410079,,,T_DropManager_DropTip_410007,,,,
410080,,,T_DropMain_ShowRateGroup_999001_36,,,,
410081,,,T_DropManager_DropTip_410011,,,,
410082,,,T_DropMain_ShowRateGroup_999001_38,,,,
410083,,,T_DropManager_DropTip_410007,,,,
410084,,,T_DropManager_DropTip_410011,,,,
410085,,,T_DropManager_DropTip_410007,,,,
410086,,,T_DropMain_ShowRateName_909003_3,,,,
410087,,,T_DropManager_DropTip_410007,,,,
410088,,,T_DropManager_DropTip_410011,,,,
410089,,,T_DropManager_DropTip_410007,,,,
410090,,,T_DropMain_ShowRateGroup_999001_36,,,,
410091,,,T_DropManager_DropTip_410011,,,,
410092,,,T_DropMain_ShowRateGroup_999001_38,,,,
410093,,,T_DropManager_DropTip_410007,,,,
410094,,,T_DropManager_DropTip_410011,,,,
410095,,,T_DropManager_DropTip_410007,,,,
410096,,,T_DropMain_ShowRateName_909003_3,,,,
410097,,,T_DropManager_DropTip_410007,,,,
410098,,,T_DropManager_DropTip_410011,,,,
410099,,,T_DropManager_DropTip_410007,,,,
410100,,,T_DropMain_ShowRateGroup_999001_36,,,,
410101,,,T_DropManager_DropTip_410011,,,,
410102,,,T_DropMain_ShowRateGroup_999001_38,,,,
410103,,,T_DropManager_DropTip_410007,,,,
410104,,,T_DropManager_DropTip_410011,,,,
410105,,,T_DropManager_DropTip_410007,,,,
410106,,,T_DropMain_ShowRateName_909003_3,,,,
410107,,,T_DropManager_DropTip_410007,,,,
410108,,,T_DropManager_DropTip_410011,,,,
410109,,,T_DropManager_DropTip_410007,,,,
410110,,,T_DropMain_ShowRateGroup_999001_36,,,,
410111,,,T_DropManager_DropTip_410011,,,,
410112,,,T_DropMain_ShowRateGroup_999001_38,,,,
410113,,,T_DropManager_DropTip_410007,,,,
410114,,,T_DropManager_DropTip_410011,,,,
410115,,,T_DropManager_DropTip_410007,,,,
410116,,,T_DropMain_ShowRateName_909003_3,,,,
410117,,,T_DropManager_DropTip_410007,,,,
410118,,,T_DropManager_DropTip_410011,,,,
410119,,,T_DropManager_DropTip_410007,,,,
410120,,,T_DropMain_ShowRateGroup_999001_36,,,,
410121,,,T_DropManager_DropTip_410011,,,,
410122,,,T_DropMain_ShowRateGroup_999001_38,,,,
410123,,,T_DropManager_DropTip_410007,,,,
410124,,,T_DropManager_DropTip_410011,,,,
410125,,,T_DropManager_DropTip_410007,,,,
410126,,,T_DropMain_ShowRateName_909003_3,,,,
410127,,,T_DropManager_DropTip_410007,,,,
410128,,,T_DropManager_DropTip_410011,,,,
410129,,,T_DropManager_DropTip_410007,,,,
410130,,,T_DropMain_ShowRateGroup_999001_36,,,,
410131,,,T_DropManager_DropTip_410011,,,,
410132,,,T_DropMain_ShowRateName_909003_3,,,,
410133,,,T_DropManager_DropTip_410007,,,,
410134,,,T_DropManager_DropTip_410011,,,,
410135,,,T_DropManager_DropTip_410007,,,,
410136,,,T_DropMain_ShowRateName_909003_3,,,,
410137,,,T_DropManager_DropTip_410007,,,,
410138,,,T_DropManager_DropTip_410011,,,,
410139,,,T_DropManager_DropTip_410007,,,,
410140,,,T_DropMain_ShowRateGroup_999001_36,,,,
410141,,,T_DropManager_DropTip_410011,,,,
410142,,,T_DropMain_ShowRateGroup_999001_38,,,,
410143,,,T_DropManager_DropTip_410007,,,,
410144,,,T_DropManager_DropTip_410011,,,,
410145,,,T_DropManager_DropTip_410007,,,,
410146,,,T_DropMain_ShowRateName_909003_3,,,,
410147,,,T_DropManager_DropTip_410007,,,,
410148,,,T_DropManager_DropTip_410011,,,,
410149,,,T_DropManager_DropTip_410007,,,,
410150,,,T_DropMain_ShowRateGroup_999001_36,,,,
410151,,,T_DropManager_DropTip_410011,,,,
410152,,,T_DropMain_ShowRateGroup_999001_38,,,,
410153,,,T_DropManager_DropTip_410007,,,,
410154,,,T_DropManager_DropTip_410011,,,,
410155,,,T_DropManager_DropTip_410007,,,,
410156,,,T_DropMain_ShowRateName_909003_3,,,,
410157,,,T_DropMain_ShowRateName_909003_3,,,,
410158,,,T_DropMain_ShowRateName_909003_3,,,,
410159,,,T_DropMain_ShowRateName_909003_3,,,,
410160,,,T_DropMain_ShowRateName_909003_3,,,,
410161,,,T_DropMain_ShowRateName_909003_3,,,,
410162,,,T_DropMain_ShowRateName_909003_3,,,,
410163,,,T_DropMain_ShowRateName_909003_3,,,,
410164,,,T_DropMain_ShowRateName_909003_3,,,,
410165,,,T_DropMain_ShowRateName_909003_3,,,,
410166,,,T_DropMain_ShowRateName_909003_3,,,,
410167,,,T_DropMain_ShowRateName_909003_3,,,,
410168,,,T_DropMain_ShowRateName_909003_3,,,,
410169,,,T_DropMain_ShowRateName_909003_3,,,,
410170,,,T_DropMain_ShowRateName_909003_3,,,,
410171,,,T_DropMain_ShowRateName_909003_3,,,,
410172,,,T_DropMain_ShowRateName_909003_3,,,,
410173,,,T_DropMain_ShowRateName_909003_3,,,,
410174,,,T_DropMain_ShowRateName_909003_3,,,,
410175,,,T_DropMain_ShowRateName_909003_3,,,,
410176,,,T_DropMain_ShowRateName_909003_3,,,,
410177,,,T_DropMain_ShowRateName_909003_3,,,,
410178,,,T_DropMain_ShowRateName_909003_3,,,,
410179,,,T_DropMain_ShowRateName_909003_3,,,,
410180,,,T_DropMain_ShowRateName_909003_3,,,,
410181,,,T_DropMain_ShowRateName_909003_3,,,,
410182,,,T_DropMain_ShowRateName_909003_3,,,,
410183,,,T_DropMain_ShowRateName_909003_3,,,,
910001,,,,,,10,false
9100011,,,,,,1,false
9100012,,,,,,9,false
910002,,,,,,10,false
9100021,,,,,,1,false
9100022,,,,,,9,false
910003,,,,,,10,false
9100031,,,,,,1,false
9100032,,,,,,9,false
910004,,,,,,10,false
9100041,,,,,,1,false
9100042,,,,,,9,false
910005,,,,,,10,false
9100051,,,,,,1,false
9100052,,,,,,9,false
910006,,,,,,10,false
9100061,,,,,,1,false
9100062,,,,,,9,false
910007,,,,,,10,false
9100071,,,,,,1,false
9100072,,,,,,9,false
910008,,,,,,10,false
9100081,,,,,,1,false
9100082,,,,,,9,false
910009,,,,,,10,false
9100091,,,,,,1,false
9100092,,,,,,9,false
910010,,,,,,10,false
9100101,,,,,,1,false
9100102,,,,,,9,false
910011,,,,,,10,false
9100111,,,,,,1,false
9100112,,,,,,9,false
910012,,,,,,10,false
9100121,,,,,,1,false
9100122,,,,,,9,false
910013,,,,,,10,false
9100131,,,,,,1,false
9100132,,,,,,9,false
910014,,,,,,10,false
9100141,,,,,,1,false
9100142,,,,,,9,false
910015,,,,,,10,false
9100151,,,,,,1,false
9100152,,,,,,9,false
910016,,,,,,10,false
9100161,,,,,,1,false
9100162,,,,,,9,false
910017,,,,,,10,false
9100171,,,,,,1,false
9100172,,,,,,9,false
910018,,,,,,10,false
9100181,,,,,,1,false
9100182,,,,,,9,false
910019,,,,,,10,false
9100191,,,,,,1,false
9100192,,,,,,9,false
910020,,,,,,10,false
9100201,,,,,,1,false
9100202,,,,,,9,false
910021,,,,,,10,false
9100211,,,,,,1,false
9100212,,,,,,9,false
910022,,,,,,10,false
9100221,,,,,,1,false
9100222,,,,,,9,false
910023,,,,,,10,false
9100231,,,,,,1,false
9100232,,,,,,9,false
910024,,,,,,10,false
9100241,,,,,,1,false
9100242,,,,,,9,false
910025,,,,,,10,false
9100251,,,,,,1,false
9100252,,,,,,9,false
910026,,,,,,10,false
9100261,,,,,,1,false
9100262,,,,,,9,false
910027,,,,,,10,false
9100271,,,,,,1,false
9100272,,,,,,9,false
910028,,,,,,10,false
9100281,,,,,,1,false
9100282,,,,,,9,false
910029,,,,,,10,false
9100291,,,,,,1,false
9100292,,,,,,9,false
910030,,,,,,10,false
9100301,,,,,,1,false
9100302,,,,,,9,false
910031,,,,,,10,false
9100311,,,,,,1,false
9100312,,,,,,9,false
910032,,,,,,10,false
9100321,,,,,,1,false
9100322,,,,,,9,false
910033,,,,,,10,false
9100331,,,,,,1,false
9100332,,,,,,9,false
910034,,,,,,10,false
9100341,,,,,,1,false
9100342,,,,,,9,false
910035,,,,,,10,false
9100351,,,,,,1,false
9100352,,,,,,9,false
910036,,,,,,10,false
9100361,,,,,,1,false
9100362,,,,,,9,false
910037,,,,,,10,false
9100371,,,,,,1,false
9100372,,,,,,9,false
910038,,,,,,10,false
9100381,,,,,,1,false
9100382,,,,,,9,false
910039,,,,,,10,false
9100391,,,,,,1,false
9100392,,,,,,9,false
910040,,,,,,10,false
9100401,,,,,,1,false
9100402,,,,,,9,false
910041,,,,,,10,false
9100411,,,,,,1,false
9100412,,,,,,9,false
910042,,,,,,10,false
9100421,,,,,,1,false
9100422,,,,,,9,false
910043,,,,,,10,false
9100431,,,,,,1,false
9100432,,,,,,9,false
910044,,,,,,10,false
9100441,,,,,,1,false
9100442,,,,,,9,false
910045,,,,,,10,false
9100451,,,,,,1,false
9100452,,,,,,9,false
910046,,,,,,10,false
9100461,,,,,,1,false
9100462,,,,,,9,false
910047,,,,,,10,false
9100471,,,,,,1,false
9100472,,,,,,9,false
910048,,,,,,10,false
9100481,,,,,,1,false
9100482,,,,,,9,false
911001,,,,,,10,false
9110011,,,,,,1,false
9110012,,,,,,9,false
911002,,,,,,10,false
9110021,,,,,,1,false
9110022,,,,,,9,false
911003,,,,,,10,false
9110031,,,,,,1,false
9110032,,,,,,9,false
911004,,,,,,10,false
9110041,,,,,,1,false
9110042,,,,,,9,false
911005,,,,,,10,false
9110051,,,,,,1,false
9110052,,,,,,9,false
911006,,,,,,10,false
9110061,,,,,,1,false
9110062,,,,,,9,false
911007,,,,,,10,false
9110071,,,,,,1,false
9110072,,,,,,9,false
911008,,,,,,10,false
9110081,,,,,,1,false
9110082,,,,,,9,false
911009,,,,,,10,false
9110091,,,,,,1,false
9110092,,,,,,9,false
911010,,,,,,10,false
9110101,,,,,,1,false
9110102,,,,,,9,false
911011,,,,,,10,false
9110111,,,,,,1,false
9110112,,,,,,9,false
911012,,,,,,10,false
9110121,,,,,,1,false
9110122,,,,,,9,false
911013,,,,,,10,false
9110131,,,,,,1,false
9110132,,,,,,9,false
911014,,,,,,10,false
9110141,,,,,,1,false
9110142,,,,,,9,false
911015,,,,,,10,false
9110151,,,,,,1,false
9110152,,,,,,9,false
911016,,,,,,10,false
9110161,,,,,,1,false
9110162,,,,,,9,false
911017,,,,,,10,false
9110171,,,,,,1,false
9110172,,,,,,9,false
911018,,,,,,10,false
9110181,,,,,,1,false
9110182,,,,,,9,false
911019,,,,,,10,false
9110191,,,,,,1,false
9110192,,,,,,9,false
911020,,,,,,10,false
9110201,,,,,,1,false
9110202,,,,,,9,false
911021,,,,,,10,false
9110211,,,,,,1,false
9110212,,,,,,9,false
911022,,,,,,10,false
9110221,,,,,,1,false
9110222,,,,,,9,false
911023,,,,,,10,false
9110231,,,,,,1,false
9110232,,,,,,9,false
911024,,,,,,10,false
9110241,,,,,,1,false
9110242,,,,,,9,false
911025,,,,,,10,false
9110251,,,,,,1,false
9110252,,,,,,9,false
911026,,,,,,10,false
9110261,,,,,,1,false
9110262,,,,,,9,false
911027,,,,,,10,false
9110271,,,,,,1,false
9110272,,,,,,9,false
911028,,,,,,10,false
9110281,,,,,,1,false
9110282,,,,,,9,false
911029,,,,,,10,false
9110291,,,,,,1,false
9110292,,,,,,9,false
911030,,,,,,10,false
9110301,,,,,,1,false
9110302,,,,,,9,false
911031,,,,,,10,false
9110311,,,,,,1,false
9110312,,,,,,9,false
911032,,,,,,10,false
9110321,,,,,,1,false
9110322,,,,,,9,false
911033,,,,,,10,false
9110331,,,,,,1,false
9110332,,,,,,9,false
911034,,,,,,10,false
9110341,,,,,,1,false
9110342,,,,,,9,false
911035,,,,,,10,false
9110351,,,,,,1,false
9110352,,,,,,9,false
911036,,,,,,10,false
9110361,,,,,,1,false
9110362,,,,,,9,false
911037,,,,,,10,false
9110371,,,,,,1,false
9110372,,,,,,9,false
911038,,,,,,10,false
9110381,,,,,,1,false
9110382,,,,,,9,false
911039,,,,,,10,false
9110391,,,,,,1,false
9110392,,,,,,9,false
911040,,,,,,10,false
9110401,,,,,,1,false
9110402,,,,,,9,false
911041,,,,,,10,false
9110411,,,,,,1,false
9110412,,,,,,9,false
911042,,,,,,10,false
9110421,,,,,,1,false
9110422,,,,,,9,false
911043,,,,,,10,false
9110431,,,,,,1,false
9110432,,,,,,9,false
911044,,,,,,10,false
9110441,,,,,,1,false
9110442,,,,,,9,false
911045,,,,,,10,false
9110451,,,,,,1,false
9110452,,,,,,9,false
911046,,,,,,10,false
9110461,,,,,,1,false
9110462,,,,,,9,false
911047,,,,,,10,false
9110471,,,,,,1,false
9110472,,,,,,9,false
911048,,,,,,10,false
9110481,,,,,,1,false
9110482,,,,,,9,false
911049,,,,,,10,false
9110491,,,,,,1,false
9110492,,,,,,9,false
911050,,,,,,10,false
9110501,,,,,,1,false
9110502,,,,,,9,false
911051,,,,,,10,false
9110511,,,,,,1,false
9110512,,,,,,9,false
911052,,,,,,10,false
9110521,,,,,,1,false
9110522,,,,,,9,false
911053,,,,,,10,false
9110531,,,,,,1,false
9110532,,,,,,9,false
911054,,,,,,10,false
9110541,,,,,,1,false
9110542,,,,,,9,false
911055,,,,,,10,false
9110551,,,,,,1,false
9110552,,,,,,9,false
911056,,,,,,10,false
9110561,,,,,,1,false
9110562,,,,,,9,false
911057,,,,,,10,false
9110571,,,,,,1,false
9110572,,,,,,9,false
911058,,,,,,10,false
9110581,,,,,,1,false
9110582,,,,,,9,false
911059,,,,,,10,false
9110591,,,,,,1,false
9110592,,,,,,9,false
911060,,,,,,10,false
9110601,,,,,,1,false
9110602,,,,,,9,false
911061,,,,,,10,false
9110611,,,,,,1,false
9110612,,,,,,9,false
911062,,,,,,10,false
9110621,,,,,,1,false
9110622,,,,,,9,false
911063,,,,,,10,false
9110631,,,,,,1,false
9110632,,,,,,9,false
911064,,,,,,10,false
9110641,,,,,,1,false
9110642,,,,,,9,false
911065,,,,,,10,false
9110651,,,,,,1,false
9110652,,,,,,9,false
911066,,,,,,10,false
9110661,,,,,,1,false
9110662,,,,,,9,false
911067,,,,,,10,false
9110671,,,,,,1,false
9110672,,,,,,9,false
911068,,,,,,10,false
9110681,,,,,,1,false
9110682,,,,,,9,false
911069,,,,,,10,false
9110691,,,,,,1,false
9110692,,,,,,9,false
911070,,,,,,10,false
9110701,,,,,,1,false
9110702,,,,,,9,false
911071,,,,,,10,false
9110711,,,,,,1,false
9110712,,,,,,9,false
911072,,,,,,10,false
9110721,,,,,,1,false
9110722,,,,,,9,false
911073,,,,,,10,false
9110731,,,,,,1,false
9110732,,,,,,9,false
911074,,,,,,10,false
9110741,,,,,,1,false
9110742,,,,,,9,false
911075,,,,,,10,false
9110751,,,,,,1,false
9110752,,,,,,9,false
914001,,,,,,10,false
9140011,,,,,,1,false
9140012,,,,,,9,false
9140013,,,,,,10,false
914002,,,,,,10,false
9140021,,,,,,1,false
9140022,,,,,,9,false
9140023,,,,,,10,false
914003,,,,,,10,false
9140031,,,,,,1,false
9140032,,,,,,9,false
9140033,,,,,,10,false
914004,,,,,,10,false
9140041,,,,,,1,false
9140042,,,,,,9,false
9140043,,,,,,10,false
915001,,,,,,10,false
9150011,,,,,,1,false
9150012,,,,,,9,false
915002,,,,,,10,false
9150021,,,,,,1,false
9150022,,,,,,9,false
915003,,,,,,10,false
9150031,,,,,,1,false
9150032,,,,,,9,false
915004,,,,,,10,false
9150041,,,,,,1,false
9150042,,,,,,9,false
915005,,,,,,10,false
9150051,,,,,,1,false
9150052,,,,,,9,false
915006,,,,,,10,false
9150061,,,,,,1,false
9150062,,,,,,9,false
915007,,,,,,10,false
9150071,,,,,,1,false
9150072,,,,,,9,false
915008,,,,,,10,false
9150081,,,,,,1,false
9150082,,,,,,9,false
915009,,,,,,10,false
9150091,,,,,,1,false
9150092,,,,,,9,false
915010,,,,,,10,false
9150101,,,,,,1,false
9150102,,,,,,9,false
915011,,,,,,10,false
9150111,,,,,,1,false
9150112,,,,,,9,false
915012,,,,,,10,false
9150121,,,,,,1,false
9150122,,,,,,9,false
915013,,,,,,10,false
9150131,,,,,,1,false
9150132,,,,,,9,false
915014,,,,,,10,false
9150141,,,,,,1,false
9150142,,,,,,9,false
915015,,,,,,10,false
9150151,,,,,,1,false
9150152,,,,,,9,false
915016,,,,,,10,false
9150161,,,,,,1,false
9150162,,,,,,9,false
915017,,,,,,10,false
9150171,,,,,,1,false
9150172,,,,,,9,false
915018,,,,,,10,false
9150181,,,,,,1,false
9150182,,,,,,9,false
915019,,,,,,10,false
9150191,,,,,,1,false
9150192,,,,,,9,false
915020,,,,,,10,false
9150201,,,,,,1,false
9150202,,,,,,9,false
915021,,,,,,10,false
9150211,,,,,,1,false
9150212,,,,,,9,false
915022,,,,,,10,false
9150221,,,,,,1,false
9150222,,,,,,9,false
915023,,,,,,10,false
9150231,,,,,,1,false
9150232,,,,,,9,false
915024,,,,,,10,false
9150241,,,,,,1,false
9150242,,,,,,9,false
915025,,,,,,10,false
9150251,,,,,,1,false
9150252,,,,,,9,false
915026,,,,,,10,false
9150261,,,,,,1,false
9150262,,,,,,9,false
915027,,,,,,10,false
9150271,,,,,,1,false
9150272,,,,,,9,false
915028,,,,,,10,false
9150281,,,,,,1,false
9150282,,,,,,9,false
917002,,,,,,10,false
9170021,,,,,,10,false
917003,,,,,,10,false
9170031,,,,,,10,false
917004,,,,,,10,false
9170041,,,,,,10,false
917005,,,,,,10,false
9170051,,,,,,10,false
917006,,,,,,10,false
9170061,,,,,,10,false
917007,,,,,,10,false
9170071,,,,,,10,false
909001,,,,,,1,false
919001,,,,,,10,false
919002,,,,,,10,false
9190021,,,,,,1,false
9190022,,,,,,9,false
909003,,,,,,1,false
919003,,,,,,10,false
919004,,,,,,10,false
9190041,,,,,,1,false
9190042,,,,,,9,false
9190043,,,,,,10,false
909005,,,,,,1,false
919005,,,,,,10,false
9190051,,,,,,1,false
9190052,,,,,,9,false
909006,,,,,,1,false
919006,,,,,,10,false
9190061,,,,,,1,false
9190062,,,,,,9,false
919007,,,,,,9,false
9190071,,,,,,1,false
9190072,,,,,,1,false
9190073,,,,,,1,false
919008,,,,,,10,false
9190081,,,,,,1,false
9190082,,,,,,9,false
9190083,,,,,,10,false
919009,,,,,,10,false
9190091,,,,,,1,false
9190092,,,,,,9,false
9190093,,,,,,10,false
919010,,,,,,9,false
9190101,,,,,,1,false
9190102,,,,,,1,false
9190103,,,,,,1,false
919011,,,,,,9,false
9190111,,,,,,1,false
9190112,,,,,,1,false
9190113,,,,,,1,false
919012,,,,,,10,false
9190121,,,,,,1,false
9190122,,,,,,9,false
9190123,,,,,,10,false
919013,,,,,,9,false
9190131,,,,,,1,false
9190132,,,,,,1,false
9190133,,,,,,1,false
919014,,,,,,10,false
9190141,,,,,,1,false
9190142,,,,,,9,false
9190143,,,,,,10,false
919015,,,,,,10,false
9190151,,,,,,1,false
9190152,,,,,,9,false
9190153,,,,,,10,false
919016,,,,,,9,false
9190161,,,,,,1,false
9190162,,,,,,1,false
9190163,,,,,,1,false
919017,,,,,,10,false
9190171,,,,,,1,false
9190172,,,,,,9,false
