ID,DropType,DropRefrence,Rate,VipLimit,Count,Min,Max,VersionControls,ShowRateName,ShowRateGroup,ShowRate
911003,Item,60013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_9,T_DropMain_ShowRateName_909003_3,0.00083
911003,Item,80013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_10,T_DropMain_ShowRateName_909003_3,0.00083
911003,Item,30011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_11,T_DropMain_ShowRateName_909003_3,0.00208
911003,Item,40011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_12,T_DropMain_ShowRateName_909003_3,0.00208
911003,Item,60011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_13,T_DropMain_ShowRateName_909003_3,0.00208
911003,Item,80011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_14,T_DropMain_ShowRateName_909003_3,0.00208
911003,Item,50012,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_15,T_DropMain_ShowRateName_909003_3,0.0015
911003,Item,70012,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_16,T_DropMain_ShowRateName_909003_3,0.0015
911003,Item,10013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_17,T_DropMain_ShowRateName_909003_3,0.0015
911003,Item,50013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_18,T_DropMain_ShowRateName_909003_3,0.0015
911003,Item,70013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_19,T_DropMain_ShowRateName_909003_3,0.0015
911003,Item,50011,0.00467289719626168,,,1,1,,T_DropMain_ShowRateName_911001_20,T_DropMain_ShowRateName_909003_3,0.00467
911003,Item,70011,0.00467289719626168,,,1,1,,T_DropMain_ShowRateName_911001_21,T_DropMain_ShowRateName_909003_3,0.00467
911003,Item,3001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_22,T_DropMain_ShowRateName_909001,0.00167
911003,Item,4001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_23,T_DropMain_ShowRateName_909001,0.00167
911003,Item,6001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_24,T_DropMain_ShowRateName_909001,0.00167
911003,Item,8001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_25,T_DropMain_ShowRateName_909001,0.00167
911003,Item,300025,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_2,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300026,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_3,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300027,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_4,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300028,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_5,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300033,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_6,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300034,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_7,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300035,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_8,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300036,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_9,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300041,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_10,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300042,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_11,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300043,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_12,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300044,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_13,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300057,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_14,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300058,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_15,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300059,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_16,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300060,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_17,T_DropMain_ShowRateGroup_999001_2,0.00139
911003,Item,300003,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_18,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300004,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_19,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300009,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_20,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300010,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_21,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300011,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_22,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300012,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_23,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300049,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_24,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300050,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_25,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300051,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_26,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,300052,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_27,T_DropMain_ShowRateGroup_999001_2,0.0025
911003,Item,150007,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_28,T_DropMain_ShowRateGroup_999001_28,0.02917
911003,Item,150009,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_29,T_DropMain_ShowRateGroup_999001_28,0.02917
911003,Item,150011,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_30,T_DropMain_ShowRateGroup_999001_28,0.02917
911003,Item,150015,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_31,T_DropMain_ShowRateGroup_999001_28,0.02917
911003,Item,150001,0.05775,,,20,20,,T_DropMain_ShowRateName_999001_32,T_DropMain_ShowRateGroup_999001_28,0.05775
911003,Item,150003,0.05775,,,20,20,,T_DropMain_ShowRateName_999001_33,T_DropMain_ShowRateGroup_999001_28,0.05775
911003,Item,150013,0.0595,,,20,20,,T_DropMain_ShowRateName_999001_34,T_DropMain_ShowRateGroup_999001_28,0.0595
911003,Tag,skill_green,0.2,,20,1,1,,T_DropMain_ShowRateName_999001_35,T_DropMain_ShowRateName_999001_35,0.2
911003,Item,350002,0.1,,,3,3,,T_DropMain_ShowRateName_999001_36,T_DropMain_ShowRateGroup_999001_36,0.1
911003,Item,350003,0.12,,,3,3,,T_DropMain_ShowRateName_999001_37,T_DropMain_ShowRateGroup_999001_36,0.12
911003,Item,200012,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_38,T_DropMain_ShowRateGroup_999001_38,0.00197
911003,Item,200015,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_39,T_DropMain_ShowRateGroup_999001_38,0.00197
911003,Item,200018,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_40,T_DropMain_ShowRateGroup_999001_38,0.00197
911003,Item,200024,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_41,T_DropMain_ShowRateGroup_999001_38,0.00197
911003,Item,200011,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_42,T_DropMain_ShowRateGroup_999001_38,0.00442
911003,Item,200014,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_43,T_DropMain_ShowRateGroup_999001_38,0.00442
911003,Item,200017,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_44,T_DropMain_ShowRateGroup_999001_38,0.00442
911003,Item,200023,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_45,T_DropMain_ShowRateGroup_999001_38,0.00442
911003,Item,200010,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_46,T_DropMain_ShowRateGroup_999001_38,0.00688
911003,Item,200013,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_47,T_DropMain_ShowRateGroup_999001_38,0.00688
911003,Item,200016,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_48,T_DropMain_ShowRateGroup_999001_38,0.00688
911003,Item,200022,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_49,T_DropMain_ShowRateGroup_999001_38,0.00688
911003,Item,200003,0.0123263076850305,,,10,10,,T_DropMain_ShowRateName_999001_50,T_DropMain_ShowRateGroup_999001_38,0.01233
911003,Item,200006,0.0123263076850305,,,10,10,,T_DropMain_ShowRateName_999001_51,T_DropMain_ShowRateGroup_999001_38,0.01233
911003,Item,200021,0.0126998321603344,,,10,10,,T_DropMain_ShowRateName_999001_52,T_DropMain_ShowRateGroup_999001_38,0.0127
911003,Item,200002,0.0155700728653017,,,10,10,,T_DropMain_ShowRateName_999001_53,T_DropMain_ShowRateGroup_999001_38,0.01557
911003,Item,200005,0.0155700728653017,,,10,10,,T_DropMain_ShowRateName_999001_54,T_DropMain_ShowRateGroup_999001_38,0.01557
911003,Item,200020,0.0160418932551593,,,10,10,,T_DropMain_ShowRateName_999001_55,T_DropMain_ShowRateGroup_999001_38,0.01604
911003,Item,200001,0.0194625910816271,,,10,10,,T_DropMain_ShowRateName_999001_56,T_DropMain_ShowRateGroup_999001_38,0.01946
911003,Item,200004,0.0194625910816271,,,10,10,,T_DropMain_ShowRateName_999001_57,T_DropMain_ShowRateGroup_999001_38,0.01946
911003,Item,200019,0.0200523665689491,,,10,10,,T_DropMain_ShowRateName_999001_58,T_DropMain_ShowRateGroup_999001_38,0.02006
9110031,Item,1000102,0.015,,,1,1,,T_DropMain_ShowRateName_911003,T_DropMain_ShowRateGroup_911001,
9110031,Item,1000103,0.015,,,1,1,,T_DropMain_ShowRateName_911003_1,T_DropMain_ShowRateGroup_911001,
9110031,Item,30012,0.051,,,1,1,,T_DropMain_ShowRateName_911001_3,T_DropMain_ShowRateName_909003_3,
9110031,Item,40012,0.051,,,1,1,,T_DropMain_ShowRateName_911001_4,T_DropMain_ShowRateName_909003_3,
9110031,Item,60012,0.051,,,1,1,,T_DropMain_ShowRateName_911001_5,T_DropMain_ShowRateName_909003_3,
9110031,Item,80012,0.051,,,1,1,,T_DropMain_ShowRateName_911001_6,T_DropMain_ShowRateName_909003_3,
9110031,Item,30013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_7,T_DropMain_ShowRateName_909003_3,
9110031,Item,40013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_8,T_DropMain_ShowRateName_909003_3,
9110031,Item,60013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_9,T_DropMain_ShowRateName_909003_3,
9110031,Item,80013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_10,T_DropMain_ShowRateName_909003_3,
9110031,Item,30011,0.051,,,1,1,,T_DropMain_ShowRateName_911001_11,T_DropMain_ShowRateName_909003_3,
9110031,Item,40011,0.051,,,1,1,,T_DropMain_ShowRateName_911001_12,T_DropMain_ShowRateName_909003_3,
9110031,Item,60011,0.051,,,1,1,,T_DropMain_ShowRateName_911001_13,T_DropMain_ShowRateName_909003_3,
9110031,Item,80011,0.051,,,1,1,,T_DropMain_ShowRateName_911001_14,T_DropMain_ShowRateName_909003_3,
9110031,Item,50012,0.051,,,1,1,,T_DropMain_ShowRateName_911001_15,T_DropMain_ShowRateName_909003_3,
9110031,Item,70012,0.051,,,1,1,,T_DropMain_ShowRateName_911001_16,T_DropMain_ShowRateName_909003_3,
9110031,Item,10013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_17,T_DropMain_ShowRateName_909003_3,
9110031,Item,50013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_18,T_DropMain_ShowRateName_909003_3,
9110031,Item,70013,0.051,,,1,1,,T_DropMain_ShowRateName_911001_19,T_DropMain_ShowRateName_909003_3,
9110031,Item,50011,0.051,,,1,1,,T_DropMain_ShowRateName_911001_20,T_DropMain_ShowRateName_909003_3,
9110031,Item,70011,0.052,,,1,1,,T_DropMain_ShowRateName_911001_21,T_DropMain_ShowRateName_909003_3,
9110032,Item,1000102,0.0029940119760479,,,1,1,,T_DropMain_ShowRateName_911003,T_DropMain_ShowRateGroup_911001,
9110032,Item,1000103,0.0029940119760479,,,1,1,,T_DropMain_ShowRateName_911003_1,T_DropMain_ShowRateGroup_911001,
9110032,Item,30012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_3,T_DropMain_ShowRateName_909003_3,
9110032,Item,40012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_4,T_DropMain_ShowRateName_909003_3,
9110032,Item,60012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_5,T_DropMain_ShowRateName_909003_3,
9110032,Item,80012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_6,T_DropMain_ShowRateName_909003_3,
9110032,Item,30013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_7,T_DropMain_ShowRateName_909003_3,
9110032,Item,40013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_8,T_DropMain_ShowRateName_909003_3,
9110032,Item,60013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_9,T_DropMain_ShowRateName_909003_3,
9110032,Item,80013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_10,T_DropMain_ShowRateName_909003_3,
9110032,Item,30011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_11,T_DropMain_ShowRateName_909003_3,
9110032,Item,40011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_12,T_DropMain_ShowRateName_909003_3,
9110032,Item,60011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_13,T_DropMain_ShowRateName_909003_3,
9110032,Item,80011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_14,T_DropMain_ShowRateName_909003_3,
9110032,Item,50012,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_15,T_DropMain_ShowRateName_909003_3,
9110032,Item,70012,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_16,T_DropMain_ShowRateName_909003_3,
9110032,Item,10013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_17,T_DropMain_ShowRateName_909003_3,
9110032,Item,50013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_18,T_DropMain_ShowRateName_909003_3,
9110032,Item,70013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_19,T_DropMain_ShowRateName_909003_3,
9110032,Item,50011,0.00467289719626168,,,1,1,,T_DropMain_ShowRateName_911001_20,T_DropMain_ShowRateName_909003_3,
9110032,Item,70011,0.00467289719626168,,,1,1,,T_DropMain_ShowRateName_911001_21,T_DropMain_ShowRateName_909003_3,
9110032,Item,3001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_22,T_DropMain_ShowRateName_909001,
9110032,Item,4001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_23,T_DropMain_ShowRateName_909001,
9110032,Item,6001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_24,T_DropMain_ShowRateName_909001,
9110032,Item,8001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_25,T_DropMain_ShowRateName_909001,
9110032,Item,300025,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_2,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300026,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_3,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300027,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_4,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300028,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_5,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300033,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_6,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300034,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_7,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300035,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_8,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300036,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_9,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300041,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_10,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300042,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_11,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300043,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_12,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300044,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_13,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300057,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_14,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300058,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_15,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300059,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_16,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300060,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_17,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300003,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_18,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300004,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_19,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300009,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_20,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300010,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_21,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300011,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_22,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300012,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_23,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300049,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_24,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300050,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_25,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300051,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_26,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,300052,0.0025,,,1,1,,T_DropMain_ShowRateName_999001_27,T_DropMain_ShowRateGroup_999001_2,
9110032,Item,150007,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_28,T_DropMain_ShowRateGroup_999001_28,
9110032,Item,150009,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_29,T_DropMain_ShowRateGroup_999001_28,
9110032,Item,150011,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_30,T_DropMain_ShowRateGroup_999001_28,
9110032,Item,150015,0.0291666666666667,,,20,20,,T_DropMain_ShowRateName_999001_31,T_DropMain_ShowRateGroup_999001_28,
9110032,Item,150001,0.05775,,,20,20,,T_DropMain_ShowRateName_999001_32,T_DropMain_ShowRateGroup_999001_28,
9110032,Item,150003,0.05775,,,20,20,,T_DropMain_ShowRateName_999001_33,T_DropMain_ShowRateGroup_999001_28,
9110032,Item,150013,0.0595,,,20,20,,T_DropMain_ShowRateName_999001_34,T_DropMain_ShowRateGroup_999001_28,
9110032,Tag,skill_green,0.2,,20,1,1,,T_DropMain_ShowRateName_999001_35,T_DropMain_ShowRateName_999001_35,
9110032,Item,350002,0.1,,,3,3,,T_DropMain_ShowRateName_999001_36,T_DropMain_ShowRateGroup_999001_36,
9110032,Item,350003,0.12,,,3,3,,T_DropMain_ShowRateName_999001_37,T_DropMain_ShowRateGroup_999001_36,
9110032,Item,200012,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_38,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200015,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_39,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200018,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_40,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200024,0.00196591829107344,,,10,10,,T_DropMain_ShowRateName_999001_41,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200011,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_42,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200014,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_43,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200017,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_44,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200023,0.00442331615491524,,,10,10,,T_DropMain_ShowRateName_999001_45,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200010,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_46,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200013,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_47,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200016,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_48,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200022,0.00688071401875705,,,10,10,,T_DropMain_ShowRateName_999001_49,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200003,0.0123263076850305,,,10,10,,T_DropMain_ShowRateName_999001_50,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200006,0.0123263076850305,,,10,10,,T_DropMain_ShowRateName_999001_51,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200021,0.0126998321603344,,,10,10,,T_DropMain_ShowRateName_999001_52,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200002,0.0155700728653017,,,10,10,,T_DropMain_ShowRateName_999001_53,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200005,0.0155700728653017,,,10,10,,T_DropMain_ShowRateName_999001_54,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200020,0.0160418932551593,,,10,10,,T_DropMain_ShowRateName_999001_55,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200001,0.0194625910816271,,,10,10,,T_DropMain_ShowRateName_999001_56,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200004,0.0194625910816271,,,10,10,,T_DropMain_ShowRateName_999001_57,T_DropMain_ShowRateGroup_999001_38,
9110032,Item,200019,0.0200523665689491,,,10,10,,T_DropMain_ShowRateName_999001_58,T_DropMain_ShowRateGroup_999001_38,
915005,Item,50017,0.0075187969924812,,,1,1,,T_DropMain_ShowRateName_915005,T_DropMain_ShowRateGroup_911001,0.00752
915005,Item,50018,0.0075187969924812,,,1,1,,T_DropMain_ShowRateName_915005_1,T_DropMain_ShowRateGroup_911001,0.00752
915005,Item,30012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_3,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,60012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_5,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,80012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_6,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,40012,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_4,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,30013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_7,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,60013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_9,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,80013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_10,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,40013,0.000833333333333333,,,1,1,,T_DropMain_ShowRateName_911001_8,T_DropMain_ShowRateName_909003_3,0.00083
915005,Item,30011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_11,T_DropMain_ShowRateName_909003_3,0.00208
915005,Item,40011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_12,T_DropMain_ShowRateName_909003_3,0.00208
915005,Item,60011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_13,T_DropMain_ShowRateName_909003_3,0.00208
915005,Item,80011,0.00208333333333333,,,1,1,,T_DropMain_ShowRateName_911001_14,T_DropMain_ShowRateName_909003_3,0.00208
915005,Item,50012,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_15,T_DropMain_ShowRateName_909003_3,0.0015
915005,Item,70012,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_16,T_DropMain_ShowRateName_909003_3,0.0015
915005,Item,10013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_17,T_DropMain_ShowRateName_909003_3,0.0015
915005,Item,50013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_18,T_DropMain_ShowRateName_909003_3,0.0015
915005,Item,70013,0.00150375939849624,,,1,1,,T_DropMain_ShowRateName_911001_19,T_DropMain_ShowRateName_909003_3,0.0015
915005,Item,50011,0.00467289719626168,,,1,1,,T_DropMain_ShowRateName_911001_20,T_DropMain_ShowRateName_909003_3,0.00467
915005,Item,70011,0.00467289719626168,,,1,1,,T_DropMain_ShowRateName_911001_21,T_DropMain_ShowRateName_909003_3,0.00467
915005,Item,3001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_22,T_DropMain_ShowRateName_909001,0.00167
915005,Item,4001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_23,T_DropMain_ShowRateName_909001,0.00167
915005,Item,6001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_24,T_DropMain_ShowRateName_909001,0.00167
915005,Item,8001,0.00166666666666667,,,1,1,,T_DropMain_ShowRateName_911001_25,T_DropMain_ShowRateName_909001,0.00167
915005,Item,300025,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_2,T_DropMain_ShowRateGroup_999001_2,0.00139
915005,Item,300026,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_3,T_DropMain_ShowRateGroup_999001_2,0.00139
915005,Item,300027,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_4,T_DropMain_ShowRateGroup_999001_2,0.00139
915005,Item,300028,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_5,T_DropMain_ShowRateGroup_999001_2,0.00139
915005,Item,300033,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_6,T_DropMain_ShowRateGroup_999001_2,0.00139
915005,Item,300034,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_7,T_DropMain_ShowRateGroup_999001_2,0.00139
915005,Item,300035,0.00138888888888889,,,1,1,,T_DropMain_ShowRateName_999001_8,T_DropMain_ShowRateGroup_999001_2,0.00139
